Col1,Col2,Col3,X,Y
Col1-0974,Col2-1357,Col3-010,67753.48451,44069.6496
Col1-0974,Col2-1358,Col3-024,96297.41912,54708.57844
Col1-0974,Col2-0372,Col3-026,74750.54306,28952.20035
Col1-0975,Col2-0421,Col3-009,24477.41769,76195.3767
Col1-0975,Col2-1359,Col3-009,96869.02161,54516.79453
Col1-0975,Col2-0426,Col3-012,26909.16733,23600.61893
Col1-0976,Col2-0323,Col3-010,100521.979,8859.975206
Col1-0976,Col2-0426,Col3-181,21526.47109,12535.42519
Col1-0977,Col2-1360,Col3-011,75463.80188,46575.37171
Col1-0977,Col2-1361,Col3-009,112501.5322,38998.75171
Col1-0977,Col2-0350,Col3-026,98666.75911,77634.08596
Col1-0978,Col2-0520,Col3-271,34923.17565,48240.45895
Col1-0978,Col2-1184,Col3-024,79138.77802,26336.91612
Col1-0978,Col2-1059,Col3-024,41770.33537,47103.81127
Col1-0979,Col2-1362,Col3-009,28075.40907,13552.23001
Col1-0979,Col2-0362,Col3-009,55558.4329,64410.81722
Col1-0979,Col2-0363,Col3-276,96298.37796,46089.95437
Col1-0980,Col2-0520,Col3-251,62890.95069,42241.6946
Col1-0980,Col2-0248,Col3-011,62052.47963,22739.3767
Col1-0981,Col2-1363,Col3-010,69311.12561,4856.469972
Col1-0981,Col2-1364,Col3-024,83245.89972,68356.4831
Col1-0981,Col2-0351,Col3-026,84014.47851,65428.19051
Col1-0982,Col2-1365,Col3-024,116865.8702,6202.730375
Col1-0982,Col2-1363,Col3-011,88871.59286,35558.31372
Col1-0982,Col2-0351,Col3-182,53885.7927,23678.26016
Col1-0983,Col2-0520,Col3-268,77141.06426,35858.01612
Col1-0983,Col2-1063,Col3-009,23790.38517,35758.48477
Col1-0983,Col2-0134,Col3-010,11182.64635,25155.70473
Col1-0983,Col2-0135,Col3-010,110726.9624,49422.31443
Col1-0983,Col2-0246,Col3-010,112643.2272,45860.98826
Col1-0983,Col2-0247,Col3-010,42983.60895,72335.71028
Col1-0984,Col2-0520,Col3-269,75842.45165,2882.77478
Col1-0984,Col2-0136,Col3-011,61942.48713,47518.35654
Col1-0985,Col2-1366,Col3-009,16252.65435,7253.212342
Col1-0985,Col2-1151,Col3-288,30338.77207,3442.263853
Col1-0986,Col2-0216,Col3-010,94306.89244,49950.64865
Col1-0986,Col2-0230,Col3-010,119289.3191,74399.26011
Col1-0986,Col2-0887,Col3-009,20704.71904,35281.38957
Col1-0986,Col2-0371,Col3-171,20877.13009,79215.34493
Col1-0987,Col2-0255,Col3-010,90743.64274,73997.67606
Col1-0987,Col2-1148,Col3-009,71172.36235,59722.77966
Col1-0988,Col2-1367,Col3-024,7200.478728,62968.38382
Col1-0988,Col2-1368,Col3-011,114759.8014,15123.86289
Col1-0988,Col2-0346,Col3-182,22994.71083,42491.94847
Col1-0989,Col2-1319,Col3-009,74803.95789,64198.37117
Col1-0989,Col2-1369,Col3-010,46676.15868,36230.90552
Col1-0989,Col2-0319,Col3-182,107010.5583,541.9625497
Col1-0990,Col2-1369,Col3-011,2009.435471,42329.18949
Col1-0990,Col2-1324,Col3-009,73915.67258,71592.65645
Col1-0990,Col2-0319,Col3-026,52527.78115,16508.91831
Col1-0991,Col2-0518,Col3-268,86125.43827,77318.16784
Col1-0991,Col2-0878,Col3-009,15416.88438,34558.87206
Col1-0991,Col2-0081,Col3-010,652.8818625,29951.38256
Col1-0991,Col2-0082,Col3-010,93723.28269,14929.57753
Col1-0991,Col2-0083,Col3-010,73418.20761,22823.15253
Col1-0991,Col2-0094,Col3-010,83359.62784,6985.852007
Col1-0992,Col2-0518,Col3-257,45709.6364,41823.37882
Col1-0992,Col2-0518,Col3-270,17072.8781,32869.58124
Col1-0992,Col2-0080,Col3-010,31101.70318,45569.19019
Col1-0993,Col2-0265,Col3-010,115912.6596,11817.16461
Col1-0993,Col2-1302,Col3-024,33418.79791,36978.07056
Col1-0994,Col2-1326,Col3-024,88740.97597,71632.94716
Col1-0994,Col2-0441,Col3-010,63875.60667,15278.2239
Col1-0995,Col2-0547,Col3-447,101042.2328,61535.32679
Col1-0995,Col2-1308,Col3-024,120254.9457,13266.21215
Col1-0996,Col2-1370,Col3-011,98110.66284,46530.04534
Col1-0996,Col2-1371,Col3-009,116532.1095,12355.81662
Col1-0996,Col2-0347,Col3-026,59228.56119,38728.96092
Col1-0997,Col2-0210,Col3-011,120602.9563,42590.88966
Col1-0997,Col2-0223,Col3-011,118319.6359,46916.75331
Col1-0997,Col2-0891,Col3-009,108023.1649,53819.41048
Col1-0997,Col2-0347,Col3-171,52053.54679,68498.62701
Col1-0998,Col2-1372,Col3-009,14854.0427,46614.32096
Col1-0998,Col2-1370,Col3-010,59046.33139,38943.91175
Col1-0998,Col2-0347,Col3-182,58880.44572,70853.62398
Col1-0999,Col2-1040,Col3-249,64268.304,45584.66052
Col1-0999,Col2-1047,Col3-249,3635.006506,11048.52886
Col1-0999,Col2-0106,Col3-526,90301.88197,3989.26144
Col1-0999,Col2-0765,Col3-312,25960.38052,64334.9354
Col1-1000,Col2-0942,Col3-288,21336.34242,36090.65462
Col1-1000,Col2-1371,Col3-024,90888.49719,61280.2302
Col1-1001,Col2-0942,Col3-024,44758.56656,18687.41734
Col1-1001,Col2-1372,Col3-024,47845.3895,25579.64601
Col1-1002,Col2-0548,Col3-009,67057.0298,3749.229302
Col1-1002,Col2-1373,Col3-009,9754.182896,45156.09822
Col1-1002,Col2-0564,Col3-179,99435.29214,58723.12207
Col1-1003,Col2-0942,Col3-009,94168.91151,31485.88714
Col1-1003,Col2-1373,Col3-024,99116.75914,72112.65548
Col1-1003,Col2-0560,Col3-011,39353.80297,39870.06641
Col1-1003,Col2-0561,Col3-011,22052.548,9536.784041
Col1-1003,Col2-0564,Col3-012,61520.48126,74400.50411
Col1-1003,Col2-0564,Col3-180,102572.1751,11131.70713
Col1-1004,Col2-1374,Col3-249,96144.51163,56755.41625
Col1-1004,Col2-0564,Col3-026,91165.56934,32572.60348
Col1-1004,Col2-1188,Col3-009,115955.9273,25848.94988
Col1-1005,Col2-1374,Col3-120,36156.70596,75978.25496
Col1-1005,Col2-0562,Col3-010,118630.0866,8549.179281
Col1-1005,Col2-0563,Col3-010,21404.10985,45548.36028
Col1-1005,Col2-1271,Col3-024,86496.58395,62101.53983
Col1-1005,Col2-1272,Col3-024,102004.6455,47212.76751
Col1-1005,Col2-0564,Col3-027,11532.76489,16174.92971
Col1-1005,Col2-0564,Col3-171,81403.12926,70677.21962
Col1-1006,Col2-1375,Col3-009,90111.43961,60544.77852
Col1-1006,Col2-1376,Col3-024,60490.33351,19247.58349
Col1-1006,Col2-1006,Col3-921,60709.62654,504.34672
Col1-1007,Col2-1375,Col3-024,75624.82432,77403.64345
Col1-1007,Col2-1377,Col3-011,30071.10417,62791.82384
Col1-1007,Col2-0345,Col3-182,72521.28203,23053.13138
Col1-1008,Col2-1378,Col3-009,12642.51768,73530.46386
Col1-1008,Col2-1376,Col3-009,85367.48162,59604.31889
Col1-1008,Col2-1006,Col3-922,53483.95726,41643.72226
Col1-1009,Col2-1377,Col3-010,94692.69446,985.3070468
Col1-1009,Col2-1378,Col3-024,48713.0406,66075.13533
Col1-1009,Col2-0345,Col3-026,117293.8946,22363.12653
Col1-1010,Col2-1015,Col3-009,80703.87692,42456.87107
Col1-1010,Col2-0159,Col3-312,94526.64204,55819.8717
Col1-1011,Col2-1379,Col3-009,23246.25719,2706.609671
Col1-1011,Col2-0420,Col3-182,57335.82991,48036.92294
Col1-1012,Col2-0418,Col3-011,109036.856,39162.18828
Col1-1012,Col2-0419,Col3-011,103826.7901,79192.04006
Col1-1012,Col2-1057,Col3-024,88101.21987,6763.582409
Col1-1012,Col2-1379,Col3-024,79128.07257,62715.24403
Col1-1012,Col2-0420,Col3-171,10189.12499,32895.94612
Col1-1013,Col2-0420,Col3-026,66562.86121,41486.9157
Col1-1014,Col2-0897,Col3-009,13067.75839,59339.86663
Col1-1014,Col2-0416,Col3-011,10514.31577,22017.80915
Col1-1014,Col2-0417,Col3-011,115770.2812,51521.99257
Col1-1014,Col2-0420,Col3-027,45141.99328,18834.31012
Col1-1015,Col2-0513,Col3-269,55778.77099,3025.174884
Col1-1015,Col2-0010,Col3-176,46275.62057,9892.711092
Col1-1016,Col2-0513,Col3-268,117691.7899,32850.10425
Col1-1016,Col2-0010,Col3-276,47889.63536,54611.99395
Col1-1017,Col2-0535,Col3-011,37992.86822,51911.6737
Col1-1017,Col2-1277,Col3-024,12660.79651,23317.51788
Col1-1017,Col2-1280,Col3-024,80926.22514,31396.00391
Col1-1018,Col2-1267,Col3-024,98319.65025,15100.65943
Col1-1018,Col2-1279,Col3-024,53262.52767,64703.77406
Col1-1018,Col2-0537,Col3-011,15252.28847,3389.599123
Col1-1019,Col2-0534,Col3-011,8328.726441,76714.38823
Col1-1019,Col2-1268,Col3-024,46355.51779,63209.3736
Col1-1019,Col2-1251,Col3-024,54553.29942,62290.05018
Col1-1020,Col2-1278,Col3-024,99775.3988,42625.13502
Col1-1020,Col2-0538,Col3-011,5291.662215,14880.43054
Col1-1020,Col2-1320,Col3-024,91863.19799,30459.81153
Col1-1021,Col2-1036,Col3-024,62937.78366,10245.20964
Col1-1021,Col2-1380,Col3-011,105563.1028,69330.28065
Col1-1021,Col2-0349,Col3-182,52943.94715,4939.394451
Col1-1022,Col2-1380,Col3-010,108364.3272,51449.99875
Col1-1022,Col2-1037,Col3-024,35013.04796,11930.30578
Col1-1022,Col2-0349,Col3-026,77831.94062,51909.06873
Col1-1023,Col2-0214,Col3-010,101463.7983,31553.64269
Col1-1023,Col2-0227,Col3-010,74418.48779,28311.25038
Col1-1023,Col2-0884,Col3-009,17121.77064,13785.61863
Col1-1023,Col2-0349,Col3-171,82422.4755,67123.37314
Col1-1024,Col2-0235,Col3-009,92454.33705,23500.68695
Col1-1024,Col2-1145,Col3-024,71459.85707,61501.22757
Col1-1024,Col2-0240,Col3-447,124737.4313,20461.44748
Col1-1025,Col2-1381,Col3-009,83133.89283,37941.23406
Col1-1025,Col2-1041,Col3-009,86146.18422,31115.65795
Col1-1025,Col2-0245,Col3-447,7555.182067,2652.427068
Col1-1026,Col2-1381,Col3-024,32224.97133,50294.0809
Col1-1026,Col2-1147,Col3-009,45056.69222,60388.72189
Col1-1027,Col2-1198,Col3-009,30143.78106,9726.221055
Col1-1027,Col2-1382,Col3-010,13631.58842,25062.27946
Col1-1027,Col2-0353,Col3-182,25392.78021,76235.84338
Col1-1028,Col2-1382,Col3-011,46235.449,22406.08272
Col1-1028,Col2-1197,Col3-009,12896.71343,11281.64304
Col1-1028,Col2-0353,Col3-026,123609.441,4703.281897
Col1-1029,Col2-0220,Col3-011,78200.65875,36521.11195
Col1-1029,Col2-0317,Col3-011,2034.208296,18521.08442
Col1-1029,Col2-0890,Col3-024,675.0994608,48056.36126
Col1-1029,Col2-0353,Col3-171,26542.37681,25482.68469
Col1-1030,Col2-1042,Col3-024,121620.7429,43363.04242
Col1-1030,Col2-0426,Col3-182,15191.13699,37876.02242
Col1-1031,Col2-1101,Col3-024,98771.714,25547.56876
Col1-1031,Col2-1058,Col3-009,112731.4807,69980.93672
Col1-1031,Col2-1359,Col3-024,46125.50763,2038.412629
Col1-1031,Col2-0423,Col3-011,114340.3382,19595.19521
Col1-1031,Col2-0424,Col3-011,122120.6587,57260.66873
Col1-1031,Col2-0426,Col3-180,84331.33061,3312.888308
Col1-1031,Col2-0426,Col3-171,52652.96697,71808.95844
Col1-1032,Col2-0476,Col3-172,121589.7198,16627.87132
Col1-1033,Col2-0476,Col3-178,99039.94898,69323.82601
Col1-1034,Col2-0476,Col3-369,22446.63022,1337.082496
Col1-1035,Col2-0476,Col3-027,74379.57231,18643.63915
Col1-1035,Col2-1383,Col3-010,70039.18241,62666.57085
Col1-1036,Col2-0476,Col3-182,25463.76052,33761.85673
Col1-1036,Col2-1383,Col3-011,100520.4083,34650.28477
Col1-1037,Col2-0476,Col3-171,46471.88625,39796.98352
Col1-1037,Col2-1384,Col3-011,105328.5902,56690.84514
Col1-1038,Col2-0476,Col3-012,15172.12212,26555.05275
Col1-1038,Col2-0478,Col3-011,108758.8681,28924.39422
Col1-1039,Col2-0476,Col3-180,32653.14188,13359.78145
Col1-1039,Col2-1384,Col3-010,54694.44665,2219.835977
Col1-1040,Col2-1385,Col3-009,33823.81429,43661.69222
Col1-1040,Col2-0361,Col3-009,93810.05787,6392.884027
Col1-1040,Col2-0364,Col3-276,91616.20701,63487.11122
Col1-1041,Col2-0364,Col3-179,1290.648942,21795.77605
Col1-1041,Col2-0370,Col3-011,14289.88117,41502.3546
Col1-1042,Col2-0364,Col3-181,67698.66441,39607.30951
Col1-1043,Col2-0283,Col3-010,38035.90383,31901.57194
Col1-1043,Col2-0284,Col3-010,80762.86823,71586.13819
Col1-1043,Col2-0354,Col3-010,108011.8145,69760.06799
Col1-1043,Col2-0355,Col3-010,124869.3909,64195.71279
Col1-1043,Col2-0358,Col3-010,104836.936,78191.8567
Col1-1043,Col2-0360,Col3-010,40799.52699,33549.48768
Col1-1043,Col2-1385,Col3-024,83039.46037,14925.02849
Col1-1043,Col2-1151,Col3-009,30745.44604,66490.0946
Col1-1043,Col2-0364,Col3-176,13131.71229,5699.734973
Col1-1043,Col2-0364,Col3-177,47176.63365,29624.93622
Col1-1043,Col2-0364,Col3-172,17167.83241,27221.77848
Col1-1043,Col2-0364,Col3-178,44772.61713,46002.26329
Col1-1043,Col2-0364,Col3-369,79966.89901,8082.211713
Col1-1044,Col2-0364,Col3-180,5820.239788,49611.32089
Col1-1044,Col2-1156,Col3-024,6325.146143,1940.988065
Col1-1045,Col2-0453,Col3-171,4001.258276,22876.74035
Col1-1045,Col2-1219,Col3-024,66076.2938,16674.1092
Col1-1046,Col2-0453,Col3-026,4600.717518,54153.63754
Col1-1046,Col2-1218,Col3-024,77988.94538,4895.122915
Col1-1047,Col2-0453,Col3-027,111706.0112,42083.50781
Col1-1047,Col2-1221,Col3-024,123911.282,23501.66731
Col1-1048,Col2-0453,Col3-180,16484.32337,71263.40264
Col1-1048,Col2-1249,Col3-024,69342.95276,21436.62402
Col1-1049,Col2-0453,Col3-181,121265.9546,42860.30636
Col1-1049,Col2-1224,Col3-024,73342.74916,74506.86801
Col1-1050,Col2-0453,Col3-012,87021.80285,2715.041703
Col1-1050,Col2-1223,Col3-024,16187.41238,27683.93383
Col1-1051,Col2-0453,Col3-276,119854.082,52008.58225
Col1-1051,Col2-1250,Col3-024,94652.52075,2948.824571
Col1-1052,Col2-0453,Col3-179,9530.070703,29641.75456
Col1-1052,Col2-1222,Col3-024,14000.77636,79035.0714
Col1-1053,Col2-0088,Col3-182,104017.1255,7578.70868
Col1-1053,Col2-0200,Col3-920,92297.52667,50591.66834
Col1-1054,Col2-0122,Col3-923,65914.16246,5633.030616
Col1-1054,Col2-1182,Col3-263,18178.27343,48501.7243
Col1-1055,Col2-0090,Col3-182,38819.54576,78882.01722
Col1-1055,Col2-0202,Col3-920,115313.8861,49122.51092
Col1-1056,Col2-0262,Col3-249,78365.33674,12644.86657
Col1-1056,Col2-0262,Col3-121,37041.37403,72399.39381
Col1-1056,Col2-1225,Col3-024,63666.15161,9959.265829
Col1-1056,Col2-0900,Col3-024,12247.06981,37937.03816
Col1-1056,Col2-0687,Col3-011,10946.33261,65717.51807
Col1-1057,Col2-0109,Col3-480,59645.76437,38047.01538
Col1-1057,Col2-0909,Col3-009,17153.04074,42879.2036
Col1-1057,Col2-1386,Col3-024,34687.82316,23485.17806
Col1-1058,Col2-0572,Col3-171,64855.27187,18523.02844
Col1-1058,Col2-1386,Col3-009,105747.6042,50513.45339
Col1-1059,Col2-0109,Col3-195,76061.99061,48303.65499
Col1-1059,Col2-0910,Col3-024,56316.40526,29648.98735
Col1-1059,Col2-1387,Col3-024,37059.14656,62733.24056
Col1-1060,Col2-0572,Col3-026,122781.8295,69955.03607
Col1-1060,Col2-1387,Col3-009,38888.8702,57147.68969
Col1-1061,Col2-0571,Col3-171,96956.70353,62452.3631
Col1-1061,Col2-1010,Col3-009,99583.60499,69614.11752
Col1-1061,Col2-0206,Col3-078,63259.95283,79552.29079
Col1-1062,Col2-0572,Col3-012,9213.340489,7323.051173
Col1-1062,Col2-1233,Col3-009,5129.088513,65460.14824
Col1-1063,Col2-0572,Col3-181,20688.75645,76355.74946
Col1-1063,Col2-1234,Col3-009,5534.902264,64109.60488
Col1-1064,Col2-0572,Col3-176,107623.2151,35236.94173
Col1-1064,Col2-1226,Col3-009,82486.64406,76176.53603
Col1-1065,Col2-1296,Col3-009,105667.0627,52493.21627
Col1-1065,Col2-1388,Col3-010,76456.5591,15866.80684
Col1-1065,Col2-0348,Col3-182,5593.142132,71547.69525
Col1-1066,Col2-1388,Col3-011,120297.4814,75254.07091
Col1-1066,Col2-1297,Col3-009,13338.73849,5434.464912
Col1-1066,Col2-0348,Col3-026,78146.09442,41295.45223
Col1-1067,Col2-0211,Col3-011,30198.8125,79003.87943
Col1-1067,Col2-0224,Col3-011,70013.46571,70276.79943
Col1-1067,Col2-0882,Col3-024,8196.359372,14233.2257
Col1-1067,Col2-0348,Col3-171,87435.91821,48951.06374
Col1-1068,Col2-0092,Col3-180,48798.36264,26099.977
Col1-1068,Col2-1103,Col3-009,70771.68751,22160.02748
Col1-1069,Col2-0242,Col3-121,49510.98325,47250.7589
Col1-1069,Col2-1389,Col3-286,119796.259,10755.24799
Col1-1069,Col2-1390,Col3-119,12239.92849,2950.167098
Col1-1070,Col2-0477,Col3-027,84203.23313,51890.23988
Col1-1070,Col2-1391,Col3-011,12898.07683,9126.475808
Col1-1071,Col2-0477,Col3-182,3722.571374,41270.05982
Col1-1071,Col2-1391,Col3-010,116264.9761,12138.41459
Col1-1072,Col2-0091,Col3-182,48193.59421,27022.68885
Col1-1072,Col2-0199,Col3-920,61812.05163,62411.91513
Col1-1073,Col2-0477,Col3-180,70937.97679,62800.18589
Col1-1073,Col2-1392,Col3-011,107180.7268,17069.84072
Col1-1074,Col2-0477,Col3-171,24223.08516,23290.40385
Col1-1074,Col2-1392,Col3-010,112996.552,30119.06083
Col1-1075,Col2-0469,Col3-011,16156.48502,7482.057248
Col1-1075,Col2-0477,Col3-026,80219.60481,16318.55259
Col1-1076,Col2-0477,Col3-012,27055.40285,23252.9762
Col1-1076,Col2-0479,Col3-011,97166.29644,51334.90297
Col1-1077,Col2-0122,Col3-170,6290.517012,74104.79369
Col1-1077,Col2-1393,Col3-009,98797.88936,26334.08576
Col1-1078,Col2-0253,Col3-249,109097.4038,56772.5603
Col1-1078,Col2-0253,Col3-121,56746.72705,49021.85686
Col1-1078,Col2-1393,Col3-024,46848.40634,66081.34476
Col1-1078,Col2-0967,Col3-009,114799.0897,11173.50158
Col1-1078,Col2-0675,Col3-011,114227.4313,27094.40949
Col1-1079,Col2-0122,Col3-516,114709.1998,34980.65623
Col1-1079,Col2-0679,Col3-011,104872.4817,19421.35042
Col1-1079,Col2-1394,Col3-024,115239.8483,9243.259009
Col1-1080,Col2-0122,Col3-200,60423.93774,69114.34485
Col1-1080,Col2-0678,Col3-010,12478.51189,54645.25124
Col1-1080,Col2-1394,Col3-009,98138.66685,77738.52152
Col1-1081,Col2-0468,Col3-010,105015.4426,15659.05129
Col1-1081,Col2-0476,Col3-026,10343.467,3768.873524
Col1-1082,Col2-0685,Col3-011,10740.01775,52774.45324
Col1-1082,Col2-0745,Col3-011,119479.1488,38837.12581
Col1-1082,Col2-0746,Col3-011,15600.61696,60426.90151
Col1-1082,Col2-0747,Col3-011,55336.38824,33674.74381
Col1-1082,Col2-0109,Col3-525,94980.3977,36845.31815
Col1-1082,Col2-0109,Col3-736,86678.10708,12948.01471
Col1-1083,Col2-0108,Col3-180,88864.8206,44349.26534
Col1-1083,Col2-0108,Col3-012,35658.95984,22085.13533
Col1-1083,Col2-0733,Col3-010,87262.47819,20553.49003
Col1-1083,Col2-0735,Col3-010,117417.3548,55342.32947
Col1-1083,Col2-0737,Col3-010,19839.28306,38478.57301
Col1-1083,Col2-1350,Col3-024,120076.8017,24030.22327
Col1-1083,Col2-0956,Col3-009,70187.15198,8506.821439
Col1-1084,Col2-0559,Col3-180,99528.8495,23539.93241
Col1-1084,Col2-1270,Col3-024,114223.8488,6110.822788
Col1-1085,Col2-1269,Col3-009,11715.15492,18648.88344
Col1-1085,Col2-0547,Col3-312,93203.32862,45162.9644
Col1-1085,Col2-0559,Col3-182,94761.63433,18199.59511
Col1-1086,Col2-0511,Col3-269,47377.78711,26933.69061
Col1-1086,Col2-0010,Col3-181,74764.70347,30439.94475
Col1-1087,Col2-0511,Col3-268,763.1996206,19473.04921
Col1-1087,Col2-0010,Col3-179,28435.43971,63081.26079
Col1-1088,Col2-1395,Col3-011,4640.821768,62549.19636
Col1-1088,Col2-1327,Col3-009,83492.63373,49174.80765
Col1-1088,Col2-0320,Col3-026,10761.1696,29666.82022
Col1-1089,Col2-1328,Col3-009,105386.377,75305.37558
Col1-1089,Col2-1395,Col3-010,32300.52943,56314.74958
Col1-1089,Col2-0320,Col3-182,39440.24221,46177.81704
Col1-1090,Col2-0213,Col3-010,51084.80216,40452.75231
Col1-1090,Col2-0226,Col3-010,63749.25083,47725.8062
Col1-1090,Col2-0883,Col3-009,20426.34977,53183.30307
Col1-1090,Col2-0345,Col3-171,45755.36844,56048.11298
Col1-1091,Col2-0113,Col3-176,11643.34181,47475.65898
Col1-1091,Col2-0113,Col3-177,123257.7553,78941.67232
Col1-1091,Col2-0113,Col3-172,111757.2256,73411.63182
Col1-1091,Col2-0113,Col3-178,29573.54215,43413.86801
Col1-1091,Col2-0113,Col3-369,1681.416882,25701.21112
Col1-1091,Col2-1396,Col3-024,82350.95612,12644.94887
Col1-1091,Col2-0581,Col3-010,20530.79302,21738.20993
Col1-1091,Col2-0583,Col3-010,79162.07309,11170.69813
Col1-1091,Col2-0585,Col3-010,15951.42145,53327.08143
Col1-1091,Col2-0587,Col3-010,16916.39279,11643.55555
Col1-1091,Col2-0595,Col3-011,106006.4808,54810.00621
Col1-1091,Col2-0597,Col3-011,115148.1112,47377.79042
Col1-1091,Col2-1261,Col3-009,49120.08499,42935.6592
Col1-1092,Col2-0212,Col3-011,50778.88132,9558.559863
Col1-1092,Col2-0225,Col3-011,1030.028377,31360.27485
Col1-1092,Col2-0881,Col3-024,62759.63914,56411.3998
Col1-1092,Col2-0319,Col3-171,83299.01629,39587.74835
Col1-1093,Col2-0208,Col3-011,52626.34037,1806.795739
Col1-1093,Col2-0221,Col3-011,26710.85977,54433.78516
Col1-1093,Col2-0879,Col3-024,84661.52222,2109.805668
Col1-1093,Col2-0320,Col3-171,1516.544181,27199.4758
Col1-1094,Col2-1367,Col3-009,34747.24186,77462.87629
Col1-1094,Col2-0878,Col3-024,23432.79708,38913.6188
Col1-1095,Col2-1397,Col3-009,84802.48,2633.290793
Col1-1095,Col2-0878,Col3-288,5150.027378,71911.64575
Col1-1096,Col2-1398,Col3-024,83337.81318,78254.16812
Col1-1096,Col2-1063,Col3-024,55834.48541,74758.11898
Col1-1097,Col2-1361,Col3-024,107431.9937,51256.88784
Col1-1097,Col2-1063,Col3-288,104188.9406,25663.86808
Col1-1098,Col2-1368,Col3-010,122033.9478,837.1945089
Col1-1098,Col2-1397,Col3-024,48791.30134,26611.1358
Col1-1098,Col2-0346,Col3-026,85441.48546,35715.30624
Col1-1099,Col2-0518,Col3-269,40691.24586,51312.59934
Col1-1099,Col2-0079,Col3-011,74715.91765,19638.15839
Col1-1100,Col2-0215,Col3-011,51385.0497,2308.001325
Col1-1100,Col2-0228,Col3-011,65596.98952,21972.65808
Col1-1100,Col2-0885,Col3-024,49075.14759,34856.69521
Col1-1100,Col2-0350,Col3-171,85971.91293,70502.11678
Col1-1101,Col2-1399,Col3-024,9270.06155,41097.02333
Col1-1101,Col2-1400,Col3-011,48650.77751,5325.070053
Col1-1101,Col2-0371,Col3-182,90587.51958,58301.43173
Col1-1102,Col2-0217,Col3-010,31985.85929,1127.29229
Col1-1102,Col2-0229,Col3-010,80513.42393,74335.02159
Col1-1102,Col2-0886,Col3-009,84594.45547,74258.19464
Col1-1102,Col2-0351,Col3-171,22328.71315,71449.77204
Col1-1103,Col2-1149,Col3-009,116643.4717,71736.56797
Col1-1103,Col2-0282,Col3-010,77558.07261,20484.63597
Col1-1103,Col2-0285,Col3-010,112463.1961,9145.255446
Col1-1103,Col2-0344,Col3-010,21223.98027,41591.8158
Col1-1103,Col2-0356,Col3-010,122604.0406,76336.10328
Col1-1103,Col2-0357,Col3-010,42038.83326,49843.682
Col1-1103,Col2-0359,Col3-010,74077.86795,42664.68906
Col1-1103,Col2-1362,Col3-024,4351.619451,4277.481778
Col1-1103,Col2-0363,Col3-176,45933.73222,33047.11343
Col1-1103,Col2-0363,Col3-177,30371.40284,76618.02986
Col1-1103,Col2-0363,Col3-172,66179.94299,30087.17876
Col1-1103,Col2-0363,Col3-178,42862.12305,17074.3963
Col1-1103,Col2-0363,Col3-369,81840.04648,8055.445561
Col1-1104,Col2-1364,Col3-009,66004.53306,6951.380803
Col1-1104,Col2-1149,Col3-288,82376.40521,52469.69436
Col1-1105,Col2-1365,Col3-009,49970.23548,73.47411715
Col1-1105,Col2-1149,Col3-024,4577.310356,16693.23617
Col1-1106,Col2-1399,Col3-009,53514.73701,24262.8295
Col1-1106,Col2-1151,Col3-024,19521.52265,59538.10919
Col1-1107,Col2-1400,Col3-010,27683.66652,56406.99139
Col1-1107,Col2-1366,Col3-024,121860.9711,47193.51106
Col1-1107,Col2-0371,Col3-026,67177.24504,27418.44804
Col1-1108,Col2-1398,Col3-009,43130.75166,14987.08272
Col1-1108,Col2-1360,Col3-010,82039.93112,55220.65462
Col1-1108,Col2-0350,Col3-182,113880.4598,77916.51854
Col1-1109,Col2-0114,Col3-176,72564.22623,235.7030619
Col1-1109,Col2-0114,Col3-177,10063.60018,46448.67375
Col1-1109,Col2-0114,Col3-172,45716.45024,21703.7972
Col1-1109,Col2-0114,Col3-178,441.9122546,39814.96109
Col1-1109,Col2-0114,Col3-369,18749.67001,49268.31158
Col1-1109,Col2-1401,Col3-024,48488.38416,70502.21218
Col1-1109,Col2-0582,Col3-010,41702.47443,23864.15033
Col1-1109,Col2-0584,Col3-010,32922.2044,62388.23556
Col1-1109,Col2-0586,Col3-010,11936.27517,59433.93565
Col1-1109,Col2-0588,Col3-010,14572.32771,66730.83755
Col1-1109,Col2-0596,Col3-011,80224.8562,76908.97089
Col1-1109,Col2-0598,Col3-011,119126.2409,24132.83167
Col1-1109,Col2-1266,Col3-009,22742.72621,14157.46599
Col1-1110,Col2-0520,Col3-257,79968.65404,62267.60364
Col1-1110,Col2-0520,Col3-270,14224.63876,8603.906002
Col1-1110,Col2-0137,Col3-010,25461.61265,73434.10197
Col1-1111,Col2-0209,Col3-010,72755.55367,15812.17751
Col1-1111,Col2-0222,Col3-010,90417.26987,47662.49398
Col1-1111,Col2-0880,Col3-009,115333.807,53529.76681
Col1-1111,Col2-0346,Col3-171,49529.2468,55876.65442
Col1-1112,Col2-0518,Col3-271,123029.3965,79213.38037
Col1-1112,Col2-1056,Col3-024,64837.28735,64683.25732
Col1-1112,Col2-1084,Col3-024,88591.87277,53663.13599
Col1-1113,Col2-0518,Col3-251,2419.742558,16663.52845
Col1-1113,Col2-0130,Col3-011,88527.41069,32215.47281
Col1-1114,Col2-0757,Col3-009,9851.408369,31451.14953
Col1-1114,Col2-1402,Col3-011,122883.6635,68638.8623
Col1-1115,Col2-0363,Col3-181,116363.8901,38056.05532
Col1-1116,Col2-0363,Col3-179,78766.28904,75082.82844
Col1-1116,Col2-0369,Col3-011,45001.68985,38842.64054
